"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
7453180774;"22309110@N03";1340325428;16;"Ride";7664;420;1210
7453188486;"22309110@N03";1340325510;16;"Ride";7664;420;1210
7453194874;"22309110@N03";1340325791;16;"Ride";7664;420;1210
7453202178;"22309110@N03";1340325792;16;"Ride";7664;420;1210
7453209608;"22309110@N03";1340325795;16;"Ride";7664;420;1210
7453215750;"22309110@N03";1340325797;16;"Ride";7664;420;1210
7453218976;"22309110@N03";1340325934;16;"Ride";7664;420;1210
7453227028;"22309110@N03";1340325936;16;"Ride";7664;420;1210
7453233234;"22309110@N03";1340325963;16;"Ride";7664;420;1210
7453239614;"22309110@N03";1340325964;16;"Ride";7664;420;1210
7453248958;"22309110@N03";1340327137;12;"Ride";4839;270;1210
7453256982;"22309110@N03";1340327230;12;"Ride";4839;270;1210
7453264374;"22309110@N03";1340327330;12;"Ride";4839;270;1210
7453275764;"22309110@N03";1340327336;12;"Ride";4839;270;1210
7453282214;"22309110@N03";1340327345;12;"Ride";4839;270;1210
7453290170;"22309110@N03";1340327356;12;"Ride";4839;270;1210
7453307188;"22309110@N03";1340327384;12;"Ride";4839;270;1210
7453316050;"22309110@N03";1340327387;12;"Ride";4839;270;1210
7453321672;"22309110@N03";1340327397;12;"Ride";4839;270;1210
7453330400;"22309110@N03";1340327404;12;"Ride";4839;270;1210
7453340688;"22309110@N03";1340327411;12;"Ride";4839;270;1210
7453350236;"22309110@N03";1340327415;12;"Ride";4839;270;1210
7453360860;"22309110@N03";1340327432;12;"Ride";4839;270;1210
7453367182;"22309110@N03";1340327456;12;"Ride";4839;270;1210
7453372806;"22309110@N03";1340327496;12;"Ride";4839;270;1210
7453378778;"22309110@N03";1340327508;12;"Ride";4839;270;1210
7453385598;"22309110@N03";1340327509;12;"Ride";4839;270;1210
7453396824;"22309110@N03";1340327559;12;"Ride";4839;270;1210
7453408608;"22309110@N03";1340327579;12;"Ride";4839;270;1210
7453424396;"22309110@N03";1340327657;12;"Ride";4839;270;1210
7453432662;"22309110@N03";1340327697;12;"Ride";4839;270;1210
7453442960;"22309110@N03";1340327722;12;"Ride";4839;270;1210
7453449212;"22309110@N03";1340327793;12;"Ride";4839;270;1210
7453456078;"22309110@N03";1340327810;12;"Ride";4839;270;1210
7453462298;"22309110@N03";1340327819;12;"Ride";4839;270;1210
7453469620;"22309110@N03";1340327898;12;"Ride";4839;270;1210
7453475284;"22309110@N03";1340327904;12;"Ride";4839;270;1210
7453480246;"22309110@N03";1340327960;12;"Ride";4839;270;1210
7453500242;"22309110@N03";1340328006;12;"Ride";4839;270;1210
7453506472;"22309110@N03";1340328018;12;"Ride";4839;270;1210
7458511724;"22309110@N03";1340330500;24;"Family";6570;1500;1210
7458519670;"22309110@N03";1340330670;24;"Family";6570;1500;1210
7458529590;"22309110@N03";1340330692;24;"Family";6570;1500;1210
7458536888;"22309110@N03";1340330771;24;"Family";6570;1500;1210
7458543830;"22309110@N03";1340330806;24;"Family";6570;1500;1210
7458552458;"22309110@N03";1340330806;24;"Family";6570;1500;1210
7458559052;"22309110@N03";1340330826;24;"Family";6570;1500;1210
7458565454;"22309110@N03";1340330849;24;"Family";6570;1500;1210
7458573108;"22309110@N03";1340330857;24;"Family";6570;1500;1210
7458581030;"22309110@N03";1340330868;24;"Family";6570;1500;1210
7458588408;"22309110@N03";1340330872;24;"Family";6570;1500;1210
7458595586;"22309110@N03";1340330877;24;"Family";6570;1500;1210
7458604636;"22309110@N03";1340330894;24;"Family";6570;1500;1210
7458610864;"22309110@N03";1340330937;24;"Family";6570;1500;1210
7458623524;"22309110@N03";1340330942;24;"Family";6570;1500;1210
7458633124;"22309110@N03";1340330945;24;"Family";6570;1500;1210
7458640362;"22309110@N03";1340331024;24;"Family";6570;1500;1210
7458649376;"22309110@N03";1340331087;24;"Family";6570;1500;1210
7458659122;"22309110@N03";1340331100;24;"Family";6570;1500;1210
7458666108;"22309110@N03";1340331115;24;"Family";6570;1500;1210
7458674774;"22309110@N03";1340331123;24;"Family";6570;1500;1210
7458682180;"22309110@N03";1340331131;24;"Family";6570;1500;1210
7458695944;"22309110@N03";1340331134;24;"Family";6570;1500;1210
7458700570;"22309110@N03";1340331152;24;"Family";6570;1500;1210
7458707428;"22309110@N03";1340331167;24;"Family";6570;1500;1210
7458714352;"22309110@N03";1340331183;24;"Family";6570;1500;1210
7458723740;"22309110@N03";1340331283;24;"Family";6570;1500;1210
7458729014;"22309110@N03";1340331289;24;"Family";6570;1500;1210
7458743818;"22309110@N03";1340331462;24;"Family";6570;1500;1210
7458734770;"22309110@N03";1340331462;24;"Family";6570;1500;1210
7458750912;"22309110@N03";1340331521;24;"Family";6570;1500;1210
7495018996;"22309110@N03";1340954764;3;"Roller Coaster";750;90;1211
7495025286;"22309110@N03";1340954781;3;"Roller Coaster";750;90;1211
7495030966;"22309110@N03";1340954804;3;"Roller Coaster";750;90;1211
7495036752;"22309110@N03";1340954824;3;"Roller Coaster";750;90;1211
7495041070;"22309110@N03";1340954828;3;"Roller Coaster";750;90;1211
7495046468;"22309110@N03";1340954891;3;"Roller Coaster";750;90;1211
7495051442;"22309110@N03";1340954919;3;"Roller Coaster";750;90;1211
7495057544;"22309110@N03";1340955071;3;"Roller Coaster";750;90;1211
7495064018;"22309110@N03";1340955073;3;"Roller Coaster";750;90;1211
7495069112;"22309110@N03";1340955077;3;"Roller Coaster";750;90;1211
7495074024;"22309110@N03";1340955085;3;"Roller Coaster";750;90;1211
7495079650;"22309110@N03";1340955114;3;"Roller Coaster";750;90;1211
7495083274;"22309110@N03";1340955124;3;"Roller Coaster";750;90;1211
7495088502;"22309110@N03";1340955195;3;"Roller Coaster";750;90;1211
7495094838;"22309110@N03";1340955209;3;"Roller Coaster";750;90;1211
7495101024;"22309110@N03";1340955230;3;"Roller Coaster";750;90;1211
7495105198;"22309110@N03";1340955239;3;"Roller Coaster";750;90;1211
7495109980;"22309110@N03";1340955246;3;"Roller Coaster";750;90;1211
7495114836;"22309110@N03";1340955251;3;"Roller Coaster";750;90;1211
7495121354;"22309110@N03";1340955262;3;"Roller Coaster";750;90;1211
7495125176;"22309110@N03";1340955342;3;"Roller Coaster";750;90;1211
7495131552;"22309110@N03";1340955352;3;"Roller Coaster";750;90;1211
7495137550;"22309110@N03";1340955356;3;"Roller Coaster";750;90;1211
7495142400;"22309110@N03";1340955371;3;"Roller Coaster";750;90;1211
7495147808;"22309110@N03";1340955380;3;"Roller Coaster";750;90;1211
7495153226;"22309110@N03";1340955386;3;"Roller Coaster";750;90;1211
7495157894;"22309110@N03";1340955394;3;"Roller Coaster";750;90;1211
7495162136;"22309110@N03";1340955406;3;"Roller Coaster";750;90;1211
7495166642;"22309110@N03";1340955416;3;"Roller Coaster";750;90;1211
7495171398;"22309110@N03";1340955435;3;"Roller Coaster";750;90;1211
7495176598;"22309110@N03";1340955444;3;"Roller Coaster";750;90;1211
7495182050;"22309110@N03";1340955447;3;"Roller Coaster";750;90;1211
7495186484;"22309110@N03";1340955451;3;"Roller Coaster";750;90;1211
7495190572;"22309110@N03";1340955479;3;"Roller Coaster";750;90;1211
7495194498;"22309110@N03";1340955488;3;"Roller Coaster";750;90;1211
7498101432;"22309110@N03";1340960661;13;"Ride";4480;300;1211
7498106604;"22309110@N03";1340960713;13;"Ride";4480;300;1211
7498111484;"22309110@N03";1340960718;13;"Ride";4480;300;1211
7498116544;"22309110@N03";1340960732;13;"Ride";4480;300;1211
7498121536;"22309110@N03";1340960790;13;"Ride";4480;300;1211
7498132608;"22309110@N03";1340960874;13;"Ride";4480;300;1211
7498137820;"22309110@N03";1340960942;13;"Ride";4480;300;1211
7498142770;"22309110@N03";1340960985;13;"Ride";4480;300;1211
7498147958;"22309110@N03";1340961004;13;"Ride";4480;300;1211
7498153346;"22309110@N03";1340961028;13;"Ride";4480;300;1211
7498158696;"22309110@N03";1340961034;13;"Ride";4480;300;1211
7498164296;"22309110@N03";1340961034;13;"Ride";4480;300;1211
7498168954;"22309110@N03";1340961436;13;"Ride";4480;300;1211
7498173930;"22309110@N03";1340961483;13;"Ride";4480;300;1211
7498179486;"22309110@N03";1340961507;13;"Ride";4480;300;1211
7498184644;"22309110@N03";1340961516;13;"Ride";4480;300;1211
7498189438;"22309110@N03";1340961642;13;"Ride";4480;300;1211
7498192738;"22309110@N03";1340961685;13;"Ride";4480;300;1211
7498197974;"22309110@N03";1340961699;13;"Ride";4480;300;1211
7498204494;"22309110@N03";1340961701;13;"Ride";4480;300;1211
7498210392;"22309110@N03";1340961730;13;"Ride";4480;300;1211
7498216518;"22309110@N03";1340961754;13;"Ride";4480;300;1211
7498222034;"22309110@N03";1340961759;13;"Ride";4480;300;1211
7498227658;"22309110@N03";1340961801;13;"Ride";4480;300;1211
7498233524;"22309110@N03";1340961837;13;"Ride";4480;300;1211
7498239778;"22309110@N03";1340961894;13;"Ride";4480;300;1211
7498244630;"22309110@N03";1340961905;13;"Ride";4480;300;1211
7498249764;"22309110@N03";1340961914;13;"Ride";4480;300;1211
7506649322;"22309110@N03";1340962059;13;"Ride";4480;300;1211
7506653224;"22309110@N03";1340962061;13;"Ride";4480;300;1211
7506656120;"22309110@N03";1340962069;13;"Ride";4480;300;1211
7506658726;"22309110@N03";1340962078;13;"Ride";4480;300;1211
7506661790;"22309110@N03";1340962095;13;"Ride";4480;300;1211
7506664200;"22309110@N03";1340962129;13;"Ride";4480;300;1211
7506667278;"22309110@N03";1340962153;13;"Ride";4480;300;1211
7506670082;"22309110@N03";1340962173;13;"Ride";4480;300;1211
7506673238;"22309110@N03";1340962188;13;"Ride";4480;300;1211
7506676962;"22309110@N03";1340962195;13;"Ride";4480;300;1211
7506680246;"22309110@N03";1340962226;13;"Ride";4480;300;1211
7506684512;"22309110@N03";1340964240;13;"Ride";4480;300;1211
7506687870;"22309110@N03";1340964269;13;"Ride";4480;300;1211
7506693064;"22309110@N03";1340964320;13;"Ride";4480;300;1211
7506698562;"22309110@N03";1340964414;13;"Ride";4480;300;1211
7506702918;"22309110@N03";1340964442;13;"Ride";4480;300;1211
7506707990;"22309110@N03";1340964498;13;"Ride";4480;300;1211
7506712256;"22309110@N03";1340964514;13;"Ride";4480;300;1211
7506716908;"22309110@N03";1340964696;13;"Ride";4480;300;1211
7506721550;"22309110@N03";1340964700;13;"Ride";4480;300;1211
7506725534;"22309110@N03";1340964723;13;"Ride";4480;300;1211
7506730126;"22309110@N03";1340964751;13;"Ride";4480;300;1211
7506734838;"22309110@N03";1340964753;13;"Ride";4480;300;1211
7506740206;"22309110@N03";1340964772;13;"Ride";4480;300;1211
7506743542;"22309110@N03";1340964803;13;"Ride";4480;300;1211
7506747524;"22309110@N03";1340964871;13;"Ride";4480;300;1211
7506751526;"22309110@N03";1340964940;13;"Ride";4480;300;1211
7506755894;"22309110@N03";1340964968;13;"Ride";4480;300;1211
7506760770;"22309110@N03";1340964976;13;"Ride";4480;300;1211
7506765964;"22309110@N03";1340964994;13;"Ride";4480;300;1211
7506770098;"22309110@N03";1340965004;13;"Ride";4480;300;1211
7506774278;"22309110@N03";1340965022;13;"Ride";4480;300;1211
7506778428;"22309110@N03";1340965036;13;"Ride";4480;300;1211
7506783120;"22309110@N03";1340965069;13;"Ride";4480;300;1211
7506787578;"22309110@N03";1340965174;13;"Ride";4480;300;1211
7506790860;"22309110@N03";1340965225;13;"Ride";4480;300;1211
7506794648;"22309110@N03";1340965253;13;"Ride";4480;300;1211
7506798894;"22309110@N03";1340965275;13;"Ride";4480;300;1211
7506803008;"22309110@N03";1340965341;13;"Ride";4480;300;1211
7506805500;"22309110@N03";1340965348;13;"Ride";4480;300;1211
7506808716;"22309110@N03";1340965363;13;"Ride";4480;300;1211
7509616016;"22309110@N03";1340967648;13;"Ride";4480;300;1211
7509625662;"22309110@N03";1340967669;13;"Ride";4480;300;1211
7509633802;"22309110@N03";1340967699;13;"Ride";4480;300;1211
7509642334;"22309110@N03";1340967719;13;"Ride";4480;300;1211
7509648936;"22309110@N03";1340967771;13;"Ride";4480;300;1211
7509658256;"22309110@N03";1340967786;13;"Ride";4480;300;1211
7509665270;"22309110@N03";1340967833;13;"Ride";4480;300;1211
7509673636;"22309110@N03";1340967937;13;"Ride";4480;300;1211
7509681348;"22309110@N03";1340967994;13;"Ride";4480;300;1211
7509689306;"22309110@N03";1340968111;13;"Ride";4480;300;1211
7509696226;"22309110@N03";1340968114;13;"Ride";4480;300;1211
7509704608;"22309110@N03";1340968156;13;"Ride";4480;300;1211
7509712382;"22309110@N03";1340968172;13;"Ride";4480;300;1211
7509721136;"22309110@N03";1340968215;13;"Ride";4480;300;1211
7509727536;"22309110@N03";1340968237;13;"Ride";4480;300;1211
7509736342;"22309110@N03";1340968241;13;"Ride";4480;300;1211
7509745440;"22309110@N03";1340968284;13;"Ride";4480;300;1211
7509753662;"22309110@N03";1340968285;13;"Ride";4480;300;1211
7509761046;"22309110@N03";1340968307;13;"Ride";4480;300;1211
7509770026;"22309110@N03";1340968341;13;"Ride";4480;300;1211
7509775588;"22309110@N03";1340968375;13;"Ride";4480;300;1211
7509781048;"22309110@N03";1340968391;13;"Ride";4480;300;1211
7509789726;"22309110@N03";1340968449;13;"Ride";4480;300;1211
7509798730;"22309110@N03";1340968518;13;"Ride";4480;300;1211
7509807010;"22309110@N03";1340968529;13;"Ride";4480;300;1211
7509814278;"22309110@N03";1340968536;13;"Ride";4480;300;1211
7509822214;"22309110@N03";1340968604;13;"Ride";4480;300;1211
7509830306;"22309110@N03";1340968738;13;"Ride";4480;300;1211
7509836024;"22309110@N03";1340968823;13;"Ride";4480;300;1211
7509843664;"22309110@N03";1340968827;13;"Ride";4480;300;1211
7509849200;"22309110@N03";1340968833;13;"Ride";4480;300;1211
7509857792;"22309110@N03";1340968918;13;"Ride";4480;300;1211
7509865496;"22309110@N03";1340968958;13;"Ride";4480;300;1211
7509872320;"22309110@N03";1340969020;13;"Ride";4480;300;1211
7509876760;"22309110@N03";1340969060;13;"Ride";4480;300;1211
7511454882;"22309110@N03";1340971682;13;"Ride";4480;300;1211
7511458510;"22309110@N03";1340971689;13;"Ride";4480;300;1211
7511460724;"22309110@N03";1340971705;13;"Ride";4480;300;1211
7511463966;"22309110@N03";1340971730;13;"Ride";4480;300;1211
7511465814;"22309110@N03";1340971748;13;"Ride";4480;300;1211
7511469218;"22309110@N03";1340971753;13;"Ride";4480;300;1211
7511471848;"22309110@N03";1340971787;13;"Ride";4480;300;1211
7511473740;"22309110@N03";1340971794;13;"Ride";4480;300;1211
7511476984;"22309110@N03";1340971831;13;"Ride";4480;300;1211
7511480492;"22309110@N03";1340971836;13;"Ride";4480;300;1211
7511483268;"22309110@N03";1340971845;13;"Ride";4480;300;1211
7511486654;"22309110@N03";1340971851;13;"Ride";4480;300;1211
7511489676;"22309110@N03";1340971873;13;"Ride";4480;300;1211
7511493974;"22309110@N03";1340971885;13;"Ride";4480;300;1211
7511497138;"22309110@N03";1340972431;13;"Ride";4480;300;1211
7511500160;"22309110@N03";1340972435;13;"Ride";4480;300;1211
7511503664;"22309110@N03";1340972447;13;"Ride";4480;300;1211
7511506954;"22309110@N03";1340972452;13;"Ride";4480;300;1211
7511510472;"22309110@N03";1340972477;13;"Ride";4480;300;1211
7511516350;"22309110@N03";1340972508;13;"Ride";4480;300;1211
7511519906;"22309110@N03";1340972513;13;"Ride";4480;300;1211
7511524994;"22309110@N03";1340972528;13;"Ride";4480;300;1211
7511528130;"22309110@N03";1340972538;13;"Ride";4480;300;1211
7511532216;"22309110@N03";1340972540;13;"Ride";4480;300;1211
7511535204;"22309110@N03";1340972546;13;"Ride";4480;300;1211
7511538686;"22309110@N03";1340972548;13;"Ride";4480;300;1211
7511542878;"22309110@N03";1340972571;13;"Ride";4480;300;1211
7511548780;"22309110@N03";1340972572;13;"Ride";4480;300;1211
7511552830;"22309110@N03";1340972575;13;"Ride";4480;300;1211
7511555920;"22309110@N03";1340972601;13;"Ride";4480;300;1211
7511559050;"22309110@N03";1340972605;13;"Ride";4480;300;1211
7511562304;"22309110@N03";1340972621;13;"Ride";4480;300;1211
7511567304;"22309110@N03";1340972640;13;"Ride";4480;300;1211
7511571514;"22309110@N03";1340972649;13;"Ride";4480;300;1211
7511575674;"22309110@N03";1340972698;13;"Ride";4480;300;1211
7511578548;"22309110@N03";1340972705;13;"Ride";4480;300;1211
7511581160;"22309110@N03";1340972739;13;"Ride";4480;300;1211
7511583718;"22309110@N03";1340972741;13;"Ride";4480;300;1211
7511586310;"22309110@N03";1340972756;13;"Ride";4480;300;1211
7511588890;"22309110@N03";1340972757;13;"Ride";4480;300;1211
7511591228;"22309110@N03";1340972780;13;"Ride";4480;300;1211
7511593304;"22309110@N03";1340972793;13;"Ride";4480;300;1211
7511596248;"22309110@N03";1340972827;13;"Ride";4480;300;1211
7511598862;"22309110@N03";1340972834;13;"Ride";4480;300;1211
7511600452;"22309110@N03";1340972870;13;"Ride";4480;300;1211
7511602784;"22309110@N03";1340972904;13;"Ride";4480;300;1211
7511606900;"22309110@N03";1340972915;13;"Ride";4480;300;1211
7511609084;"22309110@N03";1340972920;13;"Ride";4480;300;1211
7511612334;"22309110@N03";1340972940;13;"Ride";4480;300;1211
7511616348;"22309110@N03";1340972944;13;"Ride";4480;300;1211
7511620720;"22309110@N03";1340972978;13;"Ride";4480;300;1211
7511626142;"22309110@N03";1340973003;13;"Ride";4480;300;1211
7511629136;"22309110@N03";1340973009;13;"Ride";4480;300;1211
7511632818;"22309110@N03";1340973021;13;"Ride";4480;300;1211
7511634222;"22309110@N03";1340973023;13;"Ride";4480;300;1211
7511638392;"22309110@N03";1340973030;13;"Ride";4480;300;1211
7511643916;"22309110@N03";1340973050;13;"Ride";4480;300;1211
7512742136;"22309110@N03";1341040281;24;"Family";6570;1500;1212
7512748190;"22309110@N03";1341040325;24;"Family";6570;1500;1212
7512751570;"22309110@N03";1341040383;24;"Family";6570;1500;1212
7512754460;"22309110@N03";1341040414;24;"Family";6570;1500;1212
7512757142;"22309110@N03";1341040447;24;"Family";6570;1500;1212
7512760146;"22309110@N03";1341040520;24;"Family";6570;1500;1212
7512763448;"22309110@N03";1341040571;24;"Family";6570;1500;1212
7512766260;"22309110@N03";1341040662;24;"Family";6570;1500;1212
7512769520;"22309110@N03";1341040664;24;"Family";6570;1500;1212
7512773524;"22309110@N03";1341040729;24;"Family";6570;1500;1212
7512776618;"22309110@N03";1341040770;24;"Family";6570;1500;1212
7512780324;"22309110@N03";1341040783;24;"Family";6570;1500;1212
7512784514;"22309110@N03";1341040786;24;"Family";6570;1500;1212
7512790702;"22309110@N03";1341040864;24;"Family";6570;1500;1212
7512794166;"22309110@N03";1341040903;24;"Family";6570;1500;1212
7512797894;"22309110@N03";1341040908;24;"Family";6570;1500;1212
7512802252;"22309110@N03";1341040912;24;"Family";6570;1500;1212
7512804392;"22309110@N03";1341040931;24;"Family";6570;1500;1212
7512807522;"22309110@N03";1341040941;24;"Family";6570;1500;1212
7512810548;"22309110@N03";1341040955;24;"Family";6570;1500;1212
7521077288;"22309110@N03";1341046978;13;"Ride";4480;300;1212
7521084168;"22309110@N03";1341047016;13;"Ride";4480;300;1212
7521092552;"22309110@N03";1341047034;13;"Ride";4480;300;1212
