,USAGE_DATE,FACILITY_NAME,attendance,Year,Month,Day_of_Week,mean_attendance,std_attendance,standardized_attendance
762,2019-06-17,PortAventura World,43484,2019,6,Monday,43366.26849315069,14932.695496471859,0.007884143012032092
763,2019-06-17,Tivoli Gardens,16327,2019,6,Monday,21688.47397260274,7258.737428623511,-0.7386234900109133
764,2019-06-18,PortAventura World,43642,2019,6,Tuesday,43366.26849315069,14932.695496471859,0.018464952085473024
765,2019-06-18,Tivoli Gardens,19827,2019,6,Tuesday,21688.47397260274,7258.737428623511,-0.256445971617923
766,2019-06-19,PortAventura World,36273,2019,6,Wednesday,43366.26849315069,14932.695496471859,-0.47501594704228794
767,2019-06-19,Tivoli Gardens,17618,2019,6,Wednesday,21688.47397260274,7258.737428623511,-0.5607688682265274
768,2019-06-20,PortAventura World,42419,2019,6,Thursday,43366.26849315069,14932.695496471859,-0.06343586751464254
769,2019-06-20,Tivoli Gardens,19718,2019,6,Thursday,21688.47397260274,7258.737428623511,-0.27146235719073325
770,2019-06-21,PortAventura World,52315,2019,6,Friday,43366.26849315069,14932.695496471859,0.5992710096421389
771,2019-06-21,Tivoli Gardens,21964,2019,6,Friday,21688.47397260274,7258.737428623511,0.03795784461231138
772,2019-06-22,PortAventura World,58197,2019,6,Saturday,43366.26849315069,14932.695496471859,0.9931717626166932
773,2019-06-22,Tivoli Gardens,27569,2019,6,Saturday,21688.47397260274,7258.737428623511,0.8101306990673716
774,2019-06-23,PortAventura World,49349,2019,6,Sunday,43366.26849315069,14932.695496471859,0.4006464545040009
775,2019-06-23,Tivoli Gardens,26706,2019,6,Sunday,21688.47397260274,7258.737428623511,0.6912394995321857
776,2019-06-24,PortAventura World,51218,2019,6,Monday,43366.26849315069,14932.695496471859,0.5258080504423623
777,2019-06-24,Tivoli Gardens,21355,2019,6,Monday,21688.47397260274,7258.737428623511,-0.045941043588068935
778,2019-06-25,PortAventura World,49541,2019,6,Tuesday,43366.26849315069,14932.695496471859,0.41350414654261264
779,2019-06-25,Tivoli Gardens,22642,2019,6,Tuesday,21688.47397260274,7258.737428623511,0.13136251817529637
780,2019-06-26,PortAventura World,48378,2019,6,Wednesday,43366.26849315069,14932.695496471859,0.33562135570456325
781,2019-06-26,Tivoli Gardens,23376,2019,6,Wednesday,21688.47397260274,7258.737428623511,0.23248203203256917
782,2019-06-27,PortAventura World,49963,2019,6,Thursday,43366.26849315069,14932.695496471859,0.44176428216914476
783,2019-06-27,Tivoli Gardens,23735,2019,6,Thursday,21688.47397260274,7258.737428623511,0.2819396689191645
784,2019-06-28,PortAventura World,44823,2019,6,Friday,43366.26849315069,14932.695496471859,0.09755315155214228
785,2019-06-28,Tivoli Gardens,22203,2019,6,Friday,21688.47397260274,7258.737428623511,0.07088368086828986
786,2019-06-29,PortAventura World,49626,2019,6,Saturday,43366.26849315069,14932.695496471859,0.4191963539555397
787,2019-06-29,Tivoli Gardens,23397,2019,6,Saturday,21688.47397260274,7258.737428623511,0.23537509714292712
788,2019-06-30,PortAventura World,50615,2019,6,Sunday,43366.26849315069,14932.695496471859,0.48542686138359725
789,2019-06-30,Tivoli Gardens,25214,2019,6,Sunday,21688.47397260274,7258.737428623511,0.48569411169151666
790,2019-07-01,PortAventura World,51121,2019,7,Monday,43366.26849315069,14932.695496471859,0.519312237277022
791,2019-07-01,Tivoli Gardens,21377,2019,7,Monday,21688.47397260274,7258.737428623511,-0.04291021347245585
792,2019-07-02,PortAventura World,53008,2019,7,Tuesday,43366.26849315069,14932.695496471859,0.6456792418440033
793,2019-07-02,Tivoli Gardens,23861,2019,7,Tuesday,21688.47397260274,7258.737428623511,0.2992980595813121
794,2019-07-03,PortAventura World,50710,2019,7,Wednesday,43366.26849315069,14932.695496471859,0.4917887402568687
795,2019-07-03,Tivoli Gardens,23598,2019,7,Wednesday,21688.47397260274,7258.737428623511,0.26306586319921027
796,2019-07-04,PortAventura World,50839,2019,7,Thursday,43366.26849315069,14932.695496471859,0.500427502095311
797,2019-07-04,Tivoli Gardens,24038,2019,7,Thursday,21688.47397260274,7258.737428623511,0.3236824655114719
798,2019-07-05,PortAventura World,45844,2019,7,Friday,43366.26849315069,14932.695496471859,0.16592660765330172
799,2019-07-05,Tivoli Gardens,26295,2019,7,Friday,21688.47397260274,7258.737428623511,0.6346180823723231
800,2019-07-06,PortAventura World,57334,2019,7,Saturday,43366.26849315069,14932.695496471859,0.9353791155889746
801,2019-07-06,Tivoli Gardens,28897,2019,7,Saturday,21688.47397260274,7258.737428623511,0.9930826260461976
802,2019-07-07,PortAventura World,52112,2019,7,Sunday,43366.26849315069,14932.695496471859,0.5856766789971484
803,2019-07-07,Tivoli Gardens,30812,2019,7,Sunday,21688.47397260274,7258.737428623511,1.256902611109791
804,2019-07-08,PortAventura World,50665,2019,7,Monday,43366.26849315069,14932.695496471859,0.48877521868531904
805,2019-07-08,Tivoli Gardens,21582,2019,7,Monday,21688.47397260274,7258.737428623511,-0.014668387395152131
806,2019-07-09,PortAventura World,54078,2019,7,Tuesday,43366.26849315069,14932.695496471859,0.7173340881008501
807,2019-07-09,Tivoli Gardens,23854,2019,7,Tuesday,21688.47397260274,7258.737428623511,0.2983337045445261
808,2019-07-10,PortAventura World,49217,2019,7,Wednesday,43366.26849315069,14932.695496471859,0.3918067912274553
809,2019-07-10,Tivoli Gardens,23009,2019,7,Wednesday,21688.47397260274,7258.737428623511,0.18192227510393277
810,2019-07-11,PortAventura World,51124,2019,7,Thursday,43366.26849315069,14932.695496471859,0.5195131387151253
811,2019-07-11,Tivoli Gardens,24221,2019,7,Thursday,21688.47397260274,7258.737428623511,0.3488934614731626
812,2019-07-12,PortAventura World,46768,2019,7,Friday,43366.26849315069,14932.695496471859,0.22780425058912085
813,2019-07-12,Tivoli Gardens,26532,2019,7,Friday,21688.47397260274,7258.737428623511,0.6672683886177913
814,2019-07-13,PortAventura World,54936,2019,7,Saturday,43366.26849315069,14932.695496471859,0.7747918993983964
815,2019-07-13,Tivoli Gardens,24084,2019,7,Saturday,21688.47397260274,7258.737428623511,0.33001965575320835
816,2019-07-14,PortAventura World,51575,2019,7,Sunday,43366.26849315069,14932.695496471859,0.549715321576656
817,2019-07-14,Tivoli Gardens,24505,2019,7,Sunday,21688.47397260274,7258.737428623511,0.38801872296562234
818,2019-07-15,PortAventura World,46954,2019,7,Monday,43366.26849315069,14932.695496471859,0.240260139751526
819,2019-07-15,Tivoli Gardens,20312,2019,7,Monday,21688.47397260274,7258.737428623511,-0.18962994406918005
820,2019-07-16,PortAventura World,56142,2019,7,Tuesday,43366.26849315069,14932.695496471859,0.8555542775159266
821,2019-07-16,Tivoli Gardens,25125,2019,7,Tuesday,21688.47397260274,7258.737428623511,0.4734330262238092
822,2019-07-17,PortAventura World,54130,2019,7,Wednesday,43366.26849315069,14932.695496471859,0.7208163796946407
823,2019-07-17,Tivoli Gardens,25212,2019,7,Wednesday,21688.47397260274,7258.737428623511,0.4854185816810064
824,2019-07-18,PortAventura World,51951,2019,7,Thursday,43366.26849315069,14932.695496471859,0.5748949684856041
825,2019-07-18,Tivoli Gardens,25531,2019,7,Thursday,21688.47397260274,7258.737428623511,0.529365618357396
826,2019-07-19,PortAventura World,47240,2019,7,Friday,43366.26849315069,14932.695496471859,0.25941274351737476
827,2019-07-19,Tivoli Gardens,21068,2019,7,Friday,21688.47397260274,7258.737428623511,-0.08547960009629414
828,2019-07-20,PortAventura World,59714,2019,7,Saturday,43366.26849315069,14932.695496471859,1.094760923150933
829,2019-07-20,Tivoli Gardens,25441,2019,7,Saturday,21688.47397260274,7258.737428623511,0.5169667678844334
830,2019-07-21,PortAventura World,52626,2019,7,Sunday,43366.26849315069,14932.695496471859,0.6200977920588486
831,2019-07-21,Tivoli Gardens,25367,2019,7,Sunday,21688.47397260274,7258.737428623511,0.506772157495553
832,2019-07-22,PortAventura World,53389,2019,7,Monday,43366.26849315069,14932.695496471859,0.6711937244831235
833,2019-07-22,Tivoli Gardens,22110,2019,7,Monday,21688.47397260274,7258.737428623511,0.058071535379561834
834,2019-07-23,PortAventura World,53037,2019,7,Tuesday,43366.26849315069,14932.695496471859,0.647621289079002
835,2019-07-23,Tivoli Gardens,22422,2019,7,Tuesday,21688.47397260274,7258.737428623511,0.10105421701916555
836,2019-07-24,PortAventura World,46183,2019,7,Wednesday,43366.26849315069,14932.695496471859,0.18862847015897563
837,2019-07-24,Tivoli Gardens,21185,2019,7,Wednesday,21688.47397260274,7258.737428623511,-0.06936109448144274
838,2019-07-25,PortAventura World,38936,2019,7,Thursday,43366.26849315069,14932.695496471859,-0.29668243715258413
839,2019-07-25,Tivoli Gardens,17743,2019,7,Thursday,21688.47397260274,7258.737428623511,-0.543548242569635
840,2019-07-26,PortAventura World,49861,2019,7,Friday,43366.26849315069,14932.695496471859,0.43493363327363227
841,2019-07-26,Tivoli Gardens,21942,2019,7,Friday,21688.47397260274,7258.737428623511,0.0349270144966983
842,2019-07-27,PortAventura World,49341,2019,7,Saturday,43366.26849315069,14932.695496471859,0.4001107173357254
843,2019-07-27,Tivoli Gardens,22341,2019,7,Saturday,21688.47397260274,7258.737428623511,0.08989525159349919
844,2019-07-28,PortAventura World,55672,2019,7,Sunday,43366.26849315069,14932.695496471859,0.8240797188797415
845,2019-07-28,Tivoli Gardens,27256,2019,7,Sunday,21688.47397260274,7258.737428623511,0.7670102524225128
846,2019-07-29,PortAventura World,56132,2019,7,Monday,43366.26849315069,14932.695496471859,0.8548846060555823
847,2019-07-29,Tivoli Gardens,23190,2019,7,Monday,21688.47397260274,7258.737428623511,0.20685774105511312
848,2019-07-30,PortAventura World,57014,2019,7,Tuesday,43366.26849315069,14932.695496471859,0.913949628857955
849,2019-07-30,Tivoli Gardens,24572,2019,7,Tuesday,21688.47397260274,7258.737428623511,0.3972489783177167
850,2019-07-31,PortAventura World,55131,2019,7,Wednesday,43366.26849315069,14932.695496471859,0.7878504928751114
851,2019-07-31,Tivoli Gardens,25835,2019,7,Wednesday,21688.47397260274,7258.737428623511,0.5712461799549586
852,2019-08-01,PortAventura World,54248,2019,8,Thursday,43366.26849315069,14932.695496471859,0.7287185029267043
853,2019-08-01,Tivoli Gardens,24746,2019,8,Thursday,21688.47397260274,7258.737428623511,0.4212200892321111
854,2019-08-02,PortAventura World,46503,2019,8,Friday,43366.26849315069,14932.695496471859,0.21005795688999523
855,2019-08-02,Tivoli Gardens,21951,2019,8,Friday,21688.47397260274,7258.737428623511,0.03616689954399456
856,2019-08-03,PortAventura World,58228,2019,8,Saturday,43366.26849315069,14932.695496471859,0.9952477441437607
857,2019-08-03,Tivoli Gardens,24499,2019,8,Saturday,21688.47397260274,7258.737428623511,0.3871921329340915
858,2019-08-04,PortAventura World,51596,2019,8,Sunday,43366.26849315069,14932.695496471859,0.5511216316433792
859,2019-08-04,Tivoli Gardens,25071,2019,8,Sunday,21688.47397260274,7258.737428623511,0.46599371594003164
860,2019-08-05,PortAventura World,61462,2019,8,Monday,43366.26849315069,14932.695496471859,1.2118194944191276
861,2019-08-05,Tivoli Gardens,24633,2019,8,Monday,21688.47397260274,7258.737428623511,0.40565264363828024
862,2019-08-06,PortAventura World,60123,2019,8,Tuesday,43366.26849315069,14932.695496471859,1.1221504858790174
863,2019-08-06,Tivoli Gardens,25705,2019,8,Tuesday,21688.47397260274,7258.737428623511,0.5533367292717905
864,2019-08-07,PortAventura World,63269,2019,8,Wednesday,43366.26849315069,14932.695496471859,1.332829127303354
865,2019-08-07,Tivoli Gardens,28196,2019,8,Wednesday,21688.47397260274,7258.737428623511,0.8965093573623444
866,2019-08-08,PortAventura World,72370,2019,8,Thursday,43366.26849315069,14932.695496471859,1.9422971233627586
867,2019-08-08,Tivoli Gardens,31266,2019,8,Thursday,21688.47397260274,7258.737428623511,1.3194479234956245
868,2019-08-09,PortAventura World,43737,2019,8,Friday,43366.26849315069,14932.695496471859,0.02482683095874447
869,2019-08-09,Tivoli Gardens,21809,2019,8,Friday,21688.47397260274,7258.737428623511,0.01660426879776467
870,2019-08-10,PortAventura World,64884,2019,8,Saturday,43366.26849315069,14932.695496471859,1.4409810681489685
871,2019-08-10,Tivoli Gardens,27550,2019,8,Saturday,21688.47397260274,7258.737428623511,0.8075131639675239
872,2019-08-11,PortAventura World,55270,2019,8,Sunday,43366.26849315069,14932.695496471859,0.7971589261738982
873,2019-08-11,Tivoli Gardens,26665,2019,8,Sunday,21688.47397260274,7258.737428623511,0.6855911343167249
874,2019-08-12,PortAventura World,55670,2019,8,Monday,43366.26849315069,14932.695496471859,0.8239457845876726
875,2019-08-12,Tivoli Gardens,24487,2019,8,Monday,21688.47397260274,7258.737428623511,0.3855389528710298
876,2019-08-13,PortAventura World,80642,2019,8,Tuesday,43366.26849315069,14932.695496471859,2.4962493553596157
877,2019-08-13,Tivoli Gardens,34945,2019,8,Tuesday,21688.47397260274,7258.737428623511,1.826285377829285
878,2019-08-14,PortAventura World,63313,2019,8,Wednesday,43366.26849315069,14932.695496471859,1.335775681728869
879,2019-08-14,Tivoli Gardens,28300,2019,8,Wednesday,21688.47397260274,7258.737428623511,0.910836917908879
880,2019-08-15,PortAventura World,52264,2019,8,Thursday,43366.26849315069,14932.695496471859,0.5958556851943827
881,2019-08-15,Tivoli Gardens,25372,2019,8,Thursday,21688.47397260274,7258.737428623511,0.5074609825218288
882,2019-08-16,PortAventura World,65095,2019,8,Friday,43366.26849315069,14932.695496471859,1.4551111359622346
883,2019-08-16,Tivoli Gardens,28228,2019,8,Friday,21688.47397260274,7258.737428623511,0.9009178375305089
884,2019-08-17,PortAventura World,44813,2019,8,Saturday,43366.26849315069,14932.695496471859,0.09688348009179791
885,2019-08-17,Tivoli Gardens,23446,2019,8,Saturday,21688.47397260274,7258.737428623511,0.24212558240042897
886,2019-08-18,PortAventura World,45107,2019,8,Sunday,43366.26849315069,14932.695496471859,0.11657182102592219
887,2019-08-18,Tivoli Gardens,22605,2019,8,Sunday,21688.47397260274,7258.737428623511,0.12626521298085616
888,2019-08-19,PortAventura World,67589,2019,8,Monday,43366.26849315069,14932.695496471859,1.6221271981721188
889,2019-08-19,Tivoli Gardens,27398,2019,8,Monday,21688.47397260274,7258.737428623511,0.7865728831687426
890,2019-08-20,PortAventura World,69036,2019,8,Tuesday,43366.26849315069,14932.695496471859,1.719028658483948
891,2019-08-20,Tivoli Gardens,30348,2019,8,Tuesday,21688.47397260274,7258.737428623511,1.192979648671406
892,2019-08-21,PortAventura World,67023,2019,8,Wednesday,43366.26849315069,14932.695496471859,1.5842237935166277
893,2019-08-21,Tivoli Gardens,29720,2019,8,Wednesday,21688.47397260274,7258.737428623511,1.106463225371178
894,2019-08-22,PortAventura World,67094,2019,8,Thursday,43366.26849315069,14932.695496471859,1.5889784608850728
895,2019-08-22,Tivoli Gardens,30193,2019,8,Thursday,21688.47397260274,7258.737428623511,1.171626072856859
896,2019-08-23,PortAventura World,57831,2019,8,Friday,43366.26849315069,14932.695496471859,0.9686617871680895
897,2019-08-23,Tivoli Gardens,26513,2019,8,Friday,21688.47397260274,7258.737428623511,0.6646508535179436
898,2019-08-24,PortAventura World,68202,2019,8,Saturday,43366.26849315069,14932.695496471859,1.6631780586912281
899,2019-08-24,Tivoli Gardens,29930,2019,8,Saturday,21688.47397260274,7258.737428623511,1.1353938764747573
900,2019-08-25,PortAventura World,59389,2019,8,Sunday,43366.26849315069,14932.695496471859,1.0729966006897411
901,2019-08-25,Tivoli Gardens,28826,2019,8,Sunday,21688.47397260274,7258.737428623511,0.9833013106730827
902,2019-08-26,PortAventura World,55277,2019,8,Monday,43366.26849315069,14932.695496471859,0.7976276961961392
903,2019-08-26,Tivoli Gardens,24431,2019,8,Monday,21688.47397260274,7258.737428623511,0.377824112576742
904,2019-08-27,PortAventura World,56983,2019,8,Tuesday,43366.26849315069,14932.695496471859,0.9118736473308875
905,2019-08-27,Tivoli Gardens,25830,2019,8,Tuesday,21688.47397260274,7258.737428623511,0.570557354928683
906,2019-08-28,PortAventura World,54958,2019,8,Wednesday,43366.26849315069,14932.695496471859,0.776265176611154
907,2019-08-28,Tivoli Gardens,25904,2019,8,Wednesday,21688.47397260274,7258.737428623511,0.5807519653175633
908,2019-08-29,PortAventura World,60125,2019,8,Thursday,43366.26849315069,14932.695496471859,1.1222844201710862
909,2019-08-29,Tivoli Gardens,27226,2019,8,Thursday,21688.47397260274,7258.737428623511,0.7628773022648585
910,2019-08-30,PortAventura World,52321,2019,8,Friday,43366.26849315069,14932.695496471859,0.5996728125183456
911,2019-08-30,Tivoli Gardens,23993,2019,8,Friday,21688.47397260274,7258.737428623511,0.31748304027499064
912,2019-08-31,PortAventura World,62434,2019,8,Saturday,43366.26849315069,14932.695496471859,1.2769115603645997
913,2019-08-31,Tivoli Gardens,29712,2019,8,Saturday,21688.47397260274,7258.737428623511,1.1053611053291368
914,2019-09-01,PortAventura World,47961,2019,9,Sunday,43366.26849315069,14932.695496471859,0.30769605580820336
915,2019-09-01,Tivoli Gardens,30238,2019,9,Sunday,21688.47397260274,7258.737428623511,1.1778254980933405
916,2019-09-02,PortAventura World,41301,2019,9,Monday,43366.26849315069,14932.695496471859,-0.1383051367811423
917,2019-09-02,Tivoli Gardens,14956,2019,9,Monday,21688.47397260274,7258.737428623511,-0.9274993122157104
918,2019-09-03,PortAventura World,43508,2019,9,Tuesday,43366.26849315069,14932.695496471859,0.009491354516858563
919,2019-09-03,Tivoli Gardens,17467,2019,9,Tuesday,21688.47397260274,7258.737428623511,-0.5815713840200536
920,2019-09-04,PortAventura World,41358,2019,9,Wednesday,43366.26849315069,14932.695496471859,-0.13448800945717945
921,2019-09-04,Tivoli Gardens,18189,2019,9,Wednesday,21688.47397260274,7258.737428623511,-0.48210505022584244
922,2019-09-05,PortAventura World,41424,2019,9,Thursday,43366.26849315069,14932.695496471859,-0.13006817781890664
923,2019-09-05,Tivoli Gardens,18157,2019,9,Thursday,21688.47397260274,7258.737428623511,-0.4865135303940069
924,2019-09-06,PortAventura World,40299,2019,9,Friday,43366.26849315069,14932.695496471859,-0.20540621710764748
925,2019-09-06,Tivoli Gardens,17416,2019,9,Friday,21688.47397260274,7258.737428623511,-0.5885973992880658
