review_id,touchpoint,sentiment,code,text_excerpt,travel_party,first_visit,visit_timing
29223189,staff,positive,humorous jungle cruise guide,the first time we did the jungle cruise the guide was hilarious,family,No,April 22nd
29223189,staff,negative,uninspired jungle cruise guide,the second time the girl we got was simply reading a script,family,No,April 22nd
29223189,recommendation,positive,recommend visit without kids,a great place to visit even if you don't have kids !,family,No,April 22nd
29223189,facilities,negative,remote atm location,the only ATMS are all the way back at the main entry point so a bit of a hike !,family,No,April 22nd
290174540,navigation,negative,overcrowding issue,overcrowded,,,
290174540,food/beverage,negative,limited healthy options,nothing but junk food to eat,,,
290174540,atmosphere,positive,fantastic and magical,fantastic and magical!,,,
290174540,entry/admission,negative,high overall pricing,expensive,,,
642303900,atmosphere,positive,magical overall experience,There is no place quite like Disneyland!,family,,
642303900,recommendation,positive,general visit recommendation,An amazing adventure for the whole family to enjoy!,family,,
642303900,retail,negative,high spending requirement,Make sure you take lots of spending money,family,,
642303900,navigation,negative,stroller crowding issues,strollers can do your head in,family,,
642303900,attractions,negative,lengthy attraction queues,Long lines,family,,
642303900,attractions,positive,many ride offerings,rides,family,,
642303900,food/beverage,positive,many treat offerings,So many treats,family,,
435203640,facilities,negative,inadequate heat preparedness,the park didn't seem prepared for the heat,,,
435203640,attractions,negative,insufficient ride queue fans,Some ride lines had fans but not enough,,,
435203640,food/beverage,negative,restaurant closures limited options,well over half the restaurants were closed and only ONE had a western food option,,,
435203640,food/beverage,negative,dissatisfied with food quality,defiantly do not go to Disneyland for the food!,,,
435203640,attractions,positive,enjoyable themed ride experience,Mystic manor was our favorite ride,,,
601249718,staff,positive,cast member interactions special,The cast members make every encounter special,couple,Yes,
601249718,staff,positive,amazing multi-lingual staff,their multi lingual talent is truly amazing,couple,Yes,
601249718,facilities,positive,well-managed park functionalities,amenities and functionalities of the park are so well thought out and managed,couple,Yes,
601249718,attractions,neutral,single rider queue faster,he went in the much faster single rider queue,couple,Yes,
601249718,attractions,negative,pregnancy ride restrictions disappointing,the park isn't as pregnancy friendly as I would have liked.,couple,Yes,
601249718,attractions,negative,surprising ride restrictions,Aladdin's Magic Carpets?? That was rather surprising.,couple,Yes,
601249718,entertainment,negative,unsafe parade crowding,"the densely packed crowd at the parade and fireworks made for a very dangerous amount of flying elbows and running children, that I had to fight to keep from my belly.",couple,Yes,
601249718,entertainment,negative,inaccessible reserved parade spot,"this was not made available, even to highly pregnant women, which I found concerning",couple,Yes,
601249718,atmosphere,positive,pure magic atmosphere,"The music, the characters, the design, the shows, the food... it was pure magic, and for the most part, I felt like a child again.",couple,Yes,
601249718,recommendation,negative,not recommend babymoon visit,I would personally not recommend the parks for a baby moon to anyone else; I felt like I spent a lot of money to look at stuff I wasn't allowed to do.,couple,Yes,
246909122,entry/admission,negative,poor post-purchase service,once they get your money for the ticket their customer service stops,family,Yes,
246909122,staff,negative,staff treats guest poorly,once inside the gates you are treated as you are no one and not important to anyone,family,Yes,
246909122,staff,negative,uncaring staff attitude,they could care less if you spend 5 minutes or 5 hours at the park,family,Yes,
246909122,recommendation,negative,negative park recommendation,was our first and last time we will visit disneyland,family,Yes,
248733218,atmosphere,positive,amazing holiday experience,Had an amazing holiday!,,,Christmas
248733218,entertainment,positive,amazing christmas parade,Managed to see Christmas parade,,,Christmas
248733218,entertainment,positive,amazing normal parade,and the normal one! Both amazing!,,,Christmas
248733218,staff,positive,entertaining cast member interaction,Loved a member of the cast Mikael who kept us entertained while waiting for the parades!,,,Christmas
248733218,entertainment,positive,magical fireworks display,Fireworks display was also magical!,,,Christmas
320698875,atmosphere,positive,magical and fun experience,This place is magical and I felt like a kid all over again.,adults,Unknown,
320698875,navigation,negative,park crowding issues,it's really crowded,adults,Unknown,
320698875,attractions,negative,ineffective FastPass system,your fast pass really does nothing for you,adults,Unknown,
320698875,attractions,negative,long ride queue times,staying in the long line,adults,Unknown,
320698875,attractions,positive,favorite ride Space Mountain,My favorite ride is Space Mountain,adults,Unknown,
320698875,attractions,positive,Space Mountain awesome ride,It's pretty awesome.,adults,Unknown,
124188590,recommendation,positive,recommend two park pass,"2 park pass, which is recommended as they are right next door to each other",,,
124188590,attractions,positive,fun Space Mountain experience,space Mountain 2 is so fun,,,
124188590,attractions,positive,enjoyable kids rides,so is the kids rides like buzz light year and peter pan's ride,,,
124188590,entertainment,negative,dragged out stunt show,"stunt show, however it drags out a bit",,,
124188590,entertainment,neutral,show primarily in French,"this is mostly said in French, however some is in English",,,
124188590,attractions,positive,thrilling tram ride experience,"The best part was the tram ride which takes you through movie scenes and even shows you a movie set, where a truck explodes, water comes tumbling down the rocks and you get wet, it was so fun!!!",,,
124188590,recommendation,positive,general ride recommendation,"A must for young, old or if you have kids.",,,
230560890,characters,positive,memorable character experience,"see there faces when they see Mickey, buzz and Spider Man",family,Unknown,
230560890,attractions,negative,excessive ride queue times,the queues were so long from 40 mins to 70 mins,family,Unknown,
